OBJECTID,PROVIDER,LAT,LON,LOCATION_T,BORONAME
1829,LinkNYC - Citybridge,40.795544,-73.969419,Outdoor Kiosk,Manhattan
1830,LinkNYC - Citybridge,40.795774,-73.970752,Outdoor Kiosk,Manhattan
1831,LinkNYC - Citybridge,40.7977,-73.96784,Outdoor Kiosk,Manhattan
1832,LinkNYC - Citybridge,40.780019,-73.981396,Outdoor Kiosk,Manhattan
1833,LinkNYC - Citybridge,40.786207,-73.977698,Outdoor Kiosk,Manhattan
1834,LinkNYC - Citybridge,40.781984,-73.981184,Outdoor Kiosk,Manhattan
1835,LinkNYC - Citybridge,40.77497,-73.981079,Outdoor Kiosk,Manhattan
1836,LinkNYC - Citybridge,40.775999,-73.983247,Outdoor Kiosk,Manhattan
1837,LinkNYC - Citybridge,40.785066,-73.978658,Outdoor Kiosk,Manhattan
1838,LinkNYC - Citybridge,40.785613,-73.978439,Outdoor Kiosk,Manhattan
1839,LinkNYC - Citybridge,40.7786,-73.95399,Outdoor Kiosk,Manhattan
1840,LinkNYC - Citybridge,40.781503,-73.952279,Outdoor Kiosk,Manhattan
1841,LinkNYC - Citybridge,40.780782,-73.9524,Outdoor Kiosk,Manhattan
1842,LinkNYC - Citybridge,40.779535,-73.953715,Outdoor Kiosk,Manhattan
1843,LinkNYC - Citybridge,40.779038,-73.95398,Outdoor Kiosk,Manhattan
1844,LinkNYC - Citybridge,40.784663,-73.949874,Outdoor Kiosk,Manhattan
1845,LinkNYC - Citybridge,40.783289,-73.950562,Outdoor Kiosk,Manhattan
1846,LinkNYC - Citybridge,40.794604,-73.969837,Outdoor Kiosk,Manhattan
1847,LinkNYC - Citybridge,40.798477,-73.967265,Outdoor Kiosk,Manhattan
1848,LinkNYC - Citybridge,40.797826,-73.967748,Outdoor Kiosk,Manhattan
1849,LinkNYC - Citybridge,40.797178,-73.968223,Outdoor Kiosk,Manhattan
1850,LinkNYC - Citybridge,40.782766,-73.951257,Outdoor Kiosk,Manhattan
1851,LinkNYC - Citybridge,40.782159,-73.951699,Outdoor Kiosk,Manhattan
1852,LinkNYC - Citybridge,40.768093,-73.968364,Outdoor Kiosk,Manhattan
1853,LinkNYC - Citybridge,40.741433,-73.907509,Outdoor Kiosk,Queens
1854,LinkNYC - Citybridge,40.747075,-73.942792,Outdoor Kiosk,Queens
1855,LinkNYC - Citybridge,40.746089,-73.945246,Outdoor Kiosk,Queens
1856,LinkNYC - Citybridge,40.743329,-73.950913,Outdoor Kiosk,Queens
1857,LinkNYC - Citybridge,40.739922,-73.895296,Outdoor Kiosk,Queens
1858,LinkNYC - Citybridge,40.748253,-73.878716,Outdoor Kiosk,Queens
1859,LinkNYC - Citybridge,40.747729,-73.883665,Outdoor Kiosk,Queens
1860,LinkNYC - Citybridge,40.747627,-73.884644,Outdoor Kiosk,Queens
1861,LinkNYC - Citybridge,40.747223,-73.888492,Outdoor Kiosk,Queens
1862,LinkNYC - Citybridge,40.749112,-73.870624,Outdoor Kiosk,Queens
1863,LinkNYC - Citybridge,40.747412,-73.887615,Outdoor Kiosk,Queens
1864,LinkNYC - Citybridge,40.746707,-73.893448,Outdoor Kiosk,Queens
1865,LinkNYC - Citybridge,40.74667,-73.89249,Outdoor Kiosk,Queens
1866,LinkNYC - Citybridge,40.748971,-73.870489,Outdoor Kiosk,Queens
1867,LinkNYC - Citybridge,40.734545,-73.874705,Outdoor Kiosk,Queens
1868,LinkNYC - Citybridge,40.738109,-73.885717,Outdoor Kiosk,Queens
1869,LinkNYC - Citybridge,40.74835,-73.876523,Outdoor Kiosk,Queens
1870,LinkNYC - Citybridge,40.747543,-73.884098,Outdoor Kiosk,Queens
1871,LinkNYC - Citybridge,40.747451,-73.884987,Outdoor Kiosk,Queens
1872,LinkNYC - Citybridge,40.738208,-73.886253,Outdoor Kiosk,Queens
1873,LinkNYC - Citybridge,40.746711,-73.892145,Outdoor Kiosk,Queens
1874,LinkNYC - Citybridge,40.746624,-73.892356,Outdoor Kiosk,Queens
1875,LinkNYC - Citybridge,40.746798,-73.891215,Outdoor Kiosk,Queens
1876,LinkNYC - Citybridge,40.747153,-73.887926,Outdoor Kiosk,Queens
1877,LinkNYC - Citybridge,40.748878,-73.871463,Outdoor Kiosk,Queens
1878,LinkNYC - Citybridge,40.747059,-73.88882,Outdoor Kiosk,Queens
1879,LinkNYC - Citybridge,40.746966,-73.889705,Outdoor Kiosk,Queens
1880,LinkNYC - Citybridge,40.737206,-73.88094,Outdoor Kiosk,Queens
1881,LinkNYC - Citybridge,40.736273,-73.877364,Outdoor Kiosk,Queens
1882,LinkNYC - Citybridge,40.733579,-73.871648,Outdoor Kiosk,Queens
1883,LinkNYC - Citybridge,40.734162,-73.873658,Outdoor Kiosk,Queens
1884,LinkNYC - Citybridge,40.733889,-73.872709,Outdoor Kiosk,Queens
1885,LinkNYC - Citybridge,40.735387,-73.876254,Outdoor Kiosk,Queens
1886,LinkNYC - Citybridge,40.736982,-73.880315,Outdoor Kiosk,Queens
1887,LinkNYC - Citybridge,40.737777,-73.883978,Outdoor Kiosk,Queens
1888,LinkNYC - Citybridge,40.733342,-73.870838,Outdoor Kiosk,Queens
1889,LinkNYC - Citybridge,40.719293,-73.839741,Outdoor Kiosk,Queens
1890,LinkNYC - Citybridge,40.718602,-73.838184,Outdoor Kiosk,Queens
1891,LinkNYC - Citybridge,40.717664,-73.836262,Outdoor Kiosk,Queens
1892,LinkNYC - Citybridge,40.715758,-73.833513,Outdoor Kiosk,Queens
1893,LinkNYC - Citybridge,40.721526,-73.844884,Outdoor Kiosk,Queens
1894,LinkNYC - Citybridge,40.728299,-73.858076,Outdoor Kiosk,Queens
1895,LinkNYC - Citybridge,40.726241,-73.852519,Outdoor Kiosk,Queens
1896,LinkNYC - Citybridge,40.720245,-73.844644,Outdoor Kiosk,Queens
1897,LinkNYC - Citybridge,40.720017,-73.844787,Outdoor Kiosk,Queens
1898,LinkNYC - Citybridge,40.722499,-73.850777,Outdoor Kiosk,Queens
1899,LinkNYC - Citybridge,40.726082,-73.852197,Outdoor Kiosk,Queens
1900,LinkNYC - Citybridge,40.718953,-73.838976,Outdoor Kiosk,Queens
1901,LinkNYC - Citybridge,40.714861,-73.832341,Outdoor Kiosk,Queens
1902,LinkNYC - Citybridge,40.727095,-73.854789,Outdoor Kiosk,Queens
1903,LinkNYC - Citybridge,40.727489,-73.856071,Outdoor Kiosk,Queens
1904,LinkNYC - Citybridge,40.72785,-73.856848,Outdoor Kiosk,Queens
1905,LinkNYC - Citybridge,40.728067,-73.857446,Outdoor Kiosk,Queens
1906,LinkNYC - Citybridge,40.71796,-73.836805,Outdoor Kiosk,Queens
1907,LinkNYC - Citybridge,40.717212,-73.835496,Outdoor Kiosk,Queens
1908,LinkNYC - Citybridge,40.720671,-73.842845,Outdoor Kiosk,Queens
1909,LinkNYC - Citybridge,40.726495,-73.853138,Outdoor Kiosk,Queens
1910,LinkNYC - Citybridge,40.731593,-74.006408,Outdoor Kiosk,Manhattan
1911,LinkNYC - Citybridge,40.739447,-74.0026,Outdoor Kiosk,Manhattan
1912,LinkNYC - Citybridge,40.716869,-73.997578,Outdoor Kiosk,Manhattan
1913,LinkNYC - Citybridge,40.733892,-73.991056,Outdoor Kiosk,Manhattan
1914,LinkNYC - Citybridge,40.734036,-73.991208,Outdoor Kiosk,Manhattan
1915,LinkNYC - Citybridge,40.726889,-74.007487,Outdoor Kiosk,Manhattan
1916,LinkNYC - Citybridge,40.736201,-73.993601,Outdoor Kiosk,Manhattan
1917,LinkNYC - Citybridge,40.721425,-73.993454,Outdoor Kiosk,Manhattan
1918,LinkNYC - Citybridge,40.728158,-73.988125,Outdoor Kiosk,Manhattan
1919,LinkNYC - Citybridge,40.720188,-73.993068,Outdoor Kiosk,Manhattan
1920,LinkNYC - Citybridge,40.7303,-73.983193,Outdoor Kiosk,Manhattan
1921,LinkNYC - Citybridge,40.717168,-73.999079,Outdoor Kiosk,Manhattan
1922,LinkNYC - Citybridge,40.721716,-73.993343,Outdoor Kiosk,Manhattan
1923,LinkNYC - Citybridge,40.728126,-73.985083,Outdoor Kiosk,Manhattan
1924,LinkNYC - Citybridge,40.726471,-73.989351,Outdoor Kiosk,Manhattan
1925,LinkNYC - Citybridge,40.71792,-73.99494,Outdoor Kiosk,Manhattan
1926,LinkNYC - Citybridge,40.727794,-73.985325,Outdoor Kiosk,Manhattan
1927,LinkNYC - Citybridge,40.719907,-73.994066,Outdoor Kiosk,Manhattan
1928,LinkNYC - Citybridge,40.716355,-73.991198,Outdoor Kiosk,Manhattan
1929,LinkNYC - Citybridge,40.72358,-73.98839,Outdoor Kiosk,Manhattan
1930,LinkNYC - Citybridge,40.731157,-73.985928,Outdoor Kiosk,Manhattan
1931,LinkNYC - Citybridge,40.732206,-73.984823,Outdoor Kiosk,Manhattan
1932,LinkNYC - Citybridge,40.730496,-73.980768,Outdoor Kiosk,Manhattan
1933,LinkNYC - Citybridge,40.730878,-73.981659,Outdoor Kiosk,Manhattan
1934,LinkNYC - Citybridge,40.714508,-73.99249,Outdoor Kiosk,Manhattan
1935,LinkNYC - Citybridge,40.734141,-73.989412,Outdoor Kiosk,Manhattan
1936,LinkNYC - Citybridge,40.726263,-73.989248,Outdoor Kiosk,Manhattan
1937,LinkNYC - Citybridge,40.733107,-73.987162,Outdoor Kiosk,Manhattan
1938,LinkNYC - Citybridge,40.729831,-73.986658,Outdoor Kiosk,Manhattan
1939,LinkNYC - Citybridge,40.730249,-73.986348,Outdoor Kiosk,Manhattan
1940,LinkNYC - Citybridge,40.730881,-73.985882,Outdoor Kiosk,Manhattan
1941,LinkNYC - Citybridge,40.72746,-73.988372,Outdoor Kiosk,Manhattan
1942,LinkNYC - Citybridge,40.732247,-73.985132,Outdoor Kiosk,Manhattan
1943,LinkNYC - Citybridge,40.730833,-73.983098,Outdoor Kiosk,Manhattan
1944,LinkNYC - Citybridge,40.719215,-73.98985,Outdoor Kiosk,Manhattan
1945,LinkNYC - Citybridge,40.721773,-73.989421,Outdoor Kiosk,Manhattan
1946,LinkNYC - Citybridge,40.729436,-73.983824,Outdoor Kiosk,Manhattan
1947,LinkNYC - Citybridge,40.728634,-73.984449,Outdoor Kiosk,Manhattan
1948,LinkNYC - Citybridge,40.72765,-73.985119,Outdoor Kiosk,Manhattan
1949,LinkNYC - Citybridge,40.726304,-73.986104,Outdoor Kiosk,Manhattan
1950,LinkNYC - Citybridge,40.731539,-73.983246,Outdoor Kiosk,Manhattan
1951,LinkNYC - Citybridge,40.732747,-73.986107,Outdoor Kiosk,Manhattan
1952,LinkNYC - Citybridge,40.729236,-73.987081,Outdoor Kiosk,Manhattan
1953,LinkNYC - Citybridge,40.728027,-73.987965,Outdoor Kiosk,Manhattan
1954,LinkNYC - Citybridge,40.732039,-73.987938,Outdoor Kiosk,Manhattan
1955,LinkNYC - Citybridge,40.725641,-73.989698,Outdoor Kiosk,Manhattan
1956,LinkNYC - Citybridge,40.728232,-73.987818,Outdoor Kiosk,Manhattan
1957,LinkNYC - Citybridge,40.72848,-73.987876,Outdoor Kiosk,Manhattan
1958,LinkNYC - Citybridge,40.716652,-73.997646,Outdoor Kiosk,Manhattan
1959,LinkNYC - Citybridge,40.734127,-73.989778,Outdoor Kiosk,Manhattan
1960,LinkNYC - Citybridge,40.731777,-73.988135,Outdoor Kiosk,Manhattan
1961,LinkNYC - Citybridge,40.730672,-73.989247,Outdoor Kiosk,Manhattan
1962,LinkNYC - Citybridge,40.729427,-73.984243,Outdoor Kiosk,Manhattan
1963,LinkNYC - Citybridge,40.73157,-73.988579,Outdoor Kiosk,Manhattan
1964,LinkNYC - Citybridge,40.720486,-73.989083,Outdoor Kiosk,Manhattan
1965,LinkNYC - Citybridge,40.726049,-73.989403,Outdoor Kiosk,Manhattan
1966,LinkNYC - Citybridge,40.719504,-73.989474,Outdoor Kiosk,Manhattan
1967,LinkNYC - Citybridge,40.731015,-73.988685,Outdoor Kiosk,Manhattan
1968,LinkNYC - Citybridge,40.730232,-73.989262,Outdoor Kiosk,Manhattan
1969,LinkNYC - Citybridge,40.730537,-73.986389,Outdoor Kiosk,Manhattan
1970,LinkNYC - Citybridge,40.73108,-73.985739,Outdoor Kiosk,Manhattan
1971,LinkNYC - Citybridge,40.729963,-73.983281,Outdoor Kiosk,Manhattan
1972,LinkNYC - Citybridge,40.74426,-73.999398,Outdoor Kiosk,Manhattan
1973,LinkNYC - Citybridge,40.744584,-73.99916,Outdoor Kiosk,Manhattan
1974,LinkNYC - Citybridge,40.753642,-73.992563,Outdoor Kiosk,Manhattan
1975,LinkNYC - Citybridge,40.749827,-73.995525,Outdoor Kiosk,Manhattan
1976,LinkNYC - Citybridge,40.761073,-73.987251,Outdoor Kiosk,Manhattan
1977,LinkNYC - Citybridge,40.758831,-73.98878,Outdoor Kiosk,Manhattan
1978,LinkNYC - Citybridge,40.74475,-73.998736,Outdoor Kiosk,Manhattan
1979,LinkNYC - Citybridge,40.742297,-74.00094,Outdoor Kiosk,Manhattan
1980,LinkNYC - Citybridge,40.737561,-73.996841,Outdoor Kiosk,Manhattan
1981,LinkNYC - Citybridge,40.753425,-73.992718,Outdoor Kiosk,Manhattan
1982,LinkNYC - Citybridge,40.755878,-73.990933,Outdoor Kiosk,Manhattan
1983,LinkNYC - Citybridge,40.755281,-73.991371,Outdoor Kiosk,Manhattan
1984,LinkNYC - Citybridge,40.739846,-74.002305,Outdoor Kiosk,Manhattan
1985,LinkNYC - Citybridge,40.737906,-73.997921,Outdoor Kiosk,Manhattan
1986,LinkNYC - Citybridge,40.766638,-73.983092,Outdoor Kiosk,Manhattan
1987,LinkNYC - Citybridge,40.754666,-73.991816,Outdoor Kiosk,Manhattan
1988,LinkNYC - Citybridge,40.75414,-73.99234,Outdoor Kiosk,Manhattan
1989,LinkNYC - Citybridge,40.759746,-73.988114,Outdoor Kiosk,Manhattan
1990,LinkNYC - Citybridge,40.759937,-73.987972,Outdoor Kiosk,Manhattan
1991,LinkNYC - Citybridge,40.759107,-73.988579,Outdoor Kiosk,Manhattan
1992,LinkNYC - Citybridge,40.762246,-73.986293,Outdoor Kiosk,Manhattan
1993,LinkNYC - Citybridge,40.761816,-73.986606,Outdoor Kiosk,Manhattan
1994,LinkNYC - Citybridge,40.763051,-73.98583,Outdoor Kiosk,Manhattan
1995,LinkNYC - Citybridge,40.764933,-73.984333,Outdoor Kiosk,Manhattan
1996,LinkNYC - Citybridge,40.764338,-73.984767,Outdoor Kiosk,Manhattan
1997,LinkNYC - Citybridge,40.766963,-73.982853,Outdoor Kiosk,Manhattan
1998,LinkNYC - Citybridge,40.766011,-73.983548,Outdoor Kiosk,Manhattan
1999,LinkNYC - Citybridge,40.765601,-73.983845,Outdoor Kiosk,Manhattan
2000,LinkNYC - Citybridge,40.750227,-73.995051,Outdoor Kiosk,Manhattan
2001,LinkNYC - Citybridge,40.743564,-73.996168,Outdoor Kiosk,Manhattan
2002,LinkNYC - Citybridge,40.744403,-73.998993,Outdoor Kiosk,Manhattan
2003,LinkNYC - Citybridge,40.743579,-73.999894,Outdoor Kiosk,Manhattan
2004,LinkNYC - Citybridge,40.738074,-73.998319,Outdoor Kiosk,Manhattan
2005,LinkNYC - Citybridge,40.739719,-74.002217,Outdoor Kiosk,Manhattan
2006,LinkNYC - Citybridge,40.745443,-73.998619,Outdoor Kiosk,Manhattan
2007,LinkNYC - Citybridge,40.747377,-73.997127,Outdoor Kiosk,Manhattan
2008,LinkNYC - Citybridge,40.76694,-73.983155,Outdoor Kiosk,Manhattan
2009,LinkNYC - Citybridge,40.745039,-73.998529,Outdoor Kiosk,Manhattan
2010,LinkNYC - Citybridge,40.741621,-74.001321,Outdoor Kiosk,Manhattan
2011,LinkNYC - Citybridge,40.743919,-73.999645,Outdoor Kiosk,Manhattan
2012,LinkNYC - Citybridge,40.742689,-74.000238,Outdoor Kiosk,Manhattan
2013,LinkNYC - Citybridge,40.740531,-74.001807,Outdoor Kiosk,Manhattan
2014,LinkNYC - Citybridge,40.742046,-74.000711,Outdoor Kiosk,Manhattan
2015,LinkNYC - Citybridge,40.74151,-74.001088,Outdoor Kiosk,Manhattan
2016,LinkNYC - Citybridge,40.766861,-73.983442,Outdoor Kiosk,Manhattan
2017,LinkNYC - Citybridge,40.753107,-73.992947,Outdoor Kiosk,Manhattan
2018,LinkNYC - Citybridge,40.7555,-73.991425,Outdoor Kiosk,Manhattan
2019,LinkNYC - Citybridge,40.741123,-74.00137,Outdoor Kiosk,Manhattan
2020,LinkNYC - Citybridge,40.745924,-73.997757,Outdoor Kiosk,Manhattan
2021,LinkNYC - Citybridge,40.760563,-73.987515,Outdoor Kiosk,Manhattan
2022,LinkNYC - Citybridge,40.764744,-73.98447,Outdoor Kiosk,Manhattan
2023,LinkNYC - Citybridge,40.752198,-74.004756,Outdoor Kiosk,Manhattan
2024,LinkNYC - Citybridge,40.752804,-74.004313,Outdoor Kiosk,Manhattan
2025,LinkNYC - Citybridge,40.751969,-74.004912,Outdoor Kiosk,Manhattan
2026,LinkNYC - Citybridge,40.750746,-74.005816,Outdoor Kiosk,Manhattan
2027,LinkNYC - Citybridge,40.762431,-73.986156,Outdoor Kiosk,Manhattan
2028,LinkNYC - Citybridge,40.758666,-73.9889,Outdoor Kiosk,Manhattan
2029,LinkNYC - Citybridge,40.751234,-74.005146,Outdoor Kiosk,Manhattan
2030,LinkNYC - Citybridge,40.767358,-73.982564,Outdoor Kiosk,Manhattan
2031,LinkNYC - Citybridge,40.746709,-73.986207,Outdoor Kiosk,Manhattan
2032,LinkNYC - Citybridge,40.747391,-73.986183,Outdoor Kiosk,Manhattan
2033,LinkNYC - Citybridge,40.757544,-73.989409,Outdoor Kiosk,Manhattan
2034,LinkNYC - Citybridge,40.759656,-73.987772,Outdoor Kiosk,Manhattan
2035,LinkNYC - Citybridge,40.744243,-73.989016,Outdoor Kiosk,Manhattan
2036,LinkNYC - Citybridge,40.742139,-73.983048,Outdoor Kiosk,Manhattan
2037,LinkNYC - Citybridge,40.754171,-73.991871,Outdoor Kiosk,Manhattan
2038,LinkNYC - Citybridge,40.752706,-73.992752,Outdoor Kiosk,Manhattan
2039,LinkNYC - Citybridge,40.757753,-73.989252,Outdoor Kiosk,Manhattan
2040,LinkNYC - Citybridge,40.743384,-73.982039,Outdoor Kiosk,Manhattan
2041,LinkNYC - Citybridge,40.741012,-73.983767,Outdoor Kiosk,Manhattan
2042,LinkNYC - Citybridge,40.745142,-73.982506,Outdoor Kiosk,Manhattan
2043,LinkNYC - Citybridge,40.750279,-73.977012,Outdoor Kiosk,Manhattan
2044,LinkNYC - Citybridge,40.747114,-73.985245,Outdoor Kiosk,Manhattan
2045,LinkNYC - Citybridge,40.747737,-73.984833,Outdoor Kiosk,Manhattan
2046,LinkNYC - Citybridge,40.746426,-73.985816,Outdoor Kiosk,Manhattan
2047,LinkNYC - Citybridge,40.743493,-73.985972,Outdoor Kiosk,Manhattan
2088,NYPL,40.83795891,-73.92353961,Library,Bronx
2048,LinkNYC - Citybridge,40.74276,-73.98642,Outdoor Kiosk,Manhattan
2049,LinkNYC - Citybridge,40.742573,-73.986648,Outdoor Kiosk,Manhattan
2050,LinkNYC - Citybridge,40.745986,-73.984492,Outdoor Kiosk,Manhattan
2051,LinkNYC - Citybridge,40.744742,-73.985367,Outdoor Kiosk,Manhattan
2052,LinkNYC - Citybridge,40.746511,-73.984099,Outdoor Kiosk,Manhattan
2053,LinkNYC - Citybridge,40.753003,-73.979246,Outdoor Kiosk,Manhattan
2054,LinkNYC - Citybridge,40.761731,-73.968802,Outdoor Kiosk,Manhattan
2055,LinkNYC - Citybridge,40.757734,-73.975434,Outdoor Kiosk,Manhattan
2056,LinkNYC - Citybridge,40.758633,-73.975341,Outdoor Kiosk,Manhattan
2057,LinkNYC - Citybridge,40.760963,-73.973101,Outdoor Kiosk,Manhattan
2058,LinkNYC - Citybridge,40.760249,-73.973633,Outdoor Kiosk,Manhattan
2059,LinkNYC - Citybridge,40.759712,-73.974008,Outdoor Kiosk,Manhattan
2060,LinkNYC - Citybridge,40.762324,-73.972203,Outdoor Kiosk,Manhattan
2061,LinkNYC - Citybridge,40.754311,-73.98833,Outdoor Kiosk,Manhattan
2062,LinkNYC - Citybridge,40.753978,-73.988322,Outdoor Kiosk,Manhattan
2063,LinkNYC - Citybridge,40.751274,-73.991069,Outdoor Kiosk,Manhattan
2064,LinkNYC - Citybridge,40.748139,-73.988101,Outdoor Kiosk,Manhattan
2065,LinkNYC - Citybridge,40.748539,-73.988218,Outdoor Kiosk,Manhattan
2066,LinkNYC - Citybridge,40.752339,-73.987574,Outdoor Kiosk,Manhattan
2112,NYPL,40.90372278,-73.90277254,Library,Bronx
2067,LinkNYC - Citybridge,40.749537,-73.995245,Outdoor Kiosk,Manhattan
2068,LinkNYC - Citybridge,40.760646,-73.98442,Outdoor Kiosk,Manhattan
2069,LinkNYC - Citybridge,40.759221,-73.988187,Outdoor Kiosk,Manhattan
2070,LinkNYC - Citybridge,40.756638,-73.986634,Outdoor Kiosk,Manhattan
2071,LinkNYC - Citybridge,40.757869,-73.985703,Outdoor Kiosk,Manhattan
2072,LinkNYC - Citybridge,40.759713,-73.984131,Outdoor Kiosk,Manhattan
2073,LinkNYC - Citybridge,40.754144,-73.986581,Outdoor Kiosk,Manhattan
2074,LinkNYC - Citybridge,40.754493,-73.986935,Outdoor Kiosk,Manhattan
2075,LinkNYC - Citybridge,40.754851,-73.986359,Outdoor Kiosk,Manhattan
2076,LinkNYC - Citybridge,40.753059,-73.987386,Outdoor Kiosk,Manhattan
2077,Harlem,40.796554,-73.947474,Outdoor,Manhattan
2078,SPECTRUM,40.730423,-73.777129,Outdoor TWC Aerial,Queens
2079,ALTICEUSA,40.86473,-73.899037,Indoor,Bronx
2080,Downtown Brooklyn,40.69335,-73.985788,Outdoor,Brooklyn
2081,Downtown Brooklyn,40.69189,-73.982488,Outdoor,Brooklyn
2082,Downtown Brooklyn,40.693636,-73.988347,Outdoor,Brooklyn
2083,BPL,40.68345883,-73.97854148,Library,Brooklyn
2084,NYPL,40.80609082,-73.96476206,Library,Manhattan
2085,NYPL,40.59039134,-74.10113729,Library,Staten Island
2086,BPL,40.65192508,-73.95824218,Library,Brooklyn
2087,QPL,40.69252805,-73.76010879,Library,Queens
2089,BPL,40.6818102,-73.95610851,Library,Brooklyn
2090,BPL,40.6557102,-73.91493839,Library,Brooklyn
2091,Harlem,40.812871,-73.949346,Outdoor,Manhattan
2092,Harlem,40.804169,-73.952133,Outdoor,Manhattan
2093,Harlem,40.805302,-73.953054,Outdoor,Manhattan
2094,LinkNYC - Citybridge,40.819488,-73.913668,Outdoor Kiosk,Bronx
2095,Chelsea,40.74457031,-74.00458854,Outdoor,Manhattan
2096,AT&T,40.7474,-74.0051,Outdoor,Manhattan
2097,Chelsea,40.74412756,-74.00504351,Outdoor,Manhattan
2098,ALTICEUSA,40.8471,-73.822992,Outdoor,Bronx
2099,BPL,40.63447461,-73.88930465,Library,Brooklyn
2100,NYPL,40.71333307,-73.99648987,Library,Manhattan
2101,LinkNYC - Citybridge,40.75882,-73.968417,Outdoor Kiosk,Manhattan
2102,Harlem,40.810532,-73.943671,Outdoor,Manhattan
2103,SPECTRUM,40.71025,-73.99798,Indoor,Manhattan
2104,Downtown Brooklyn,40.689334,-73.981975,Outdoor,Brooklyn
2105,SPECTRUM,40.730255,-73.997991,Outdoor,Manhattan
2106,ALTICEUSA,40.836972,-73.89377,Outdoor,Bronx
2107,ALTICEUSA,40.842046,-73.894094,Outdoor,Bronx
2108,Transit Wireless,40.656652,-73.9502,Subway Station,Brooklyn
2109,ALTICEUSA,40.827552,-73.929158,Outdoor,Bronx
2110,ALTICEUSA,40.846606,-73.823952,Outdoor,Bronx
2111,SPECTRUM,40.812681,-73.939357,Outdoor,Manhattan
2113,NYPL,40.85742189,-73.90931635,Library,Bronx
2114,NYPL,40.84949408,-73.91757753,Library,Bronx
2115,QPL,40.73858146,-73.87675877,Library,Queens
2116,Harlem,40.810975,-73.947029,Outdoor,Manhattan
2117,City Tech,40.695038,-73.987331,Outdoor,Brooklyn
2118,LinkNYC - Citybridge,40.681039,-73.97573,Outdoor Kiosk,Brooklyn
2119,SPECTRUM,40.739154,-73.737718,Outdoor,Queens
2120,SPECTRUM,40.584485,-73.811217,Outdoor,Queens
2121,Downtown Brooklyn,40.691224,-73.98662,Outdoor,Brooklyn
2122,SPECTRUM,40.729564,-74.005462,Indoor,Manhattan
2123,ALTICEUSA,40.837184,-73.890395,Outdoor,Bronx
2124,ALTICEUSA,40.872936,-73.838671,Outdoor,Bronx
2125,Transit Wireless,40.762456,-73.985984,Subway Station,Manhattan
2126,Transit Wireless,40.833773,-73.918438,Subway Station,Bronx
2127,LinkNYC - Citybridge,40.759807,-73.970369,Outdoor Kiosk,Manhattan
2128,Transit Wireless,40.687119,-73.975375,Subway Station,Brooklyn
2129,LinkNYC - Citybridge,40.807818,-73.94583,Outdoor Kiosk,Manhattan
2130,LinkNYC - Citybridge,40.808939,-73.948011,Outdoor Kiosk,Manhattan
2131,LinkNYC - Citybridge,40.806249,-73.950095,Outdoor Kiosk,Manhattan
2132,LinkNYC - Citybridge,40.812611,-73.945458,Outdoor Kiosk,Manhattan
2133,LinkNYC - Citybridge,40.808793,-73.948125,Outdoor Kiosk,Manhattan
2353,Transit Wireless,40.629742,-74.02551,Subway Station,Brooklyn
2134,Transit Wireless,40.77344,-73.982209,Subway Station,Manhattan
2135,Transit Wireless,40.778453,-73.98197,Subway Station,Manhattan
2136,Transit Wireless,40.775594,-73.97641,Subway Station,Manhattan
2137,Transit Wireless,40.783934,-73.979917,Subway Station,Manhattan
2138,Transit Wireless,40.762862,-73.981637,Subway Station,Manhattan
2139,Transit Wireless,40.739777,-74.002578,Subway Station,Manhattan
2140,Transit Wireless,40.781433,-73.972143,Subway Station,Manhattan
2141,Transit Wireless,40.788644,-73.976218,Subway Station,Manhattan
2142,Transit Wireless,40.785868,-73.968916,Subway Station,Manhattan
2143,Transit Wireless,40.791644,-73.964694,Subway Station,Manhattan
2144,Transit Wireless,40.793919,-73.972323,Subway Station,Manhattan
2145,Transit Wireless,40.751431,-73.976041,Subway Station,Manhattan
2146,Transit Wireless,40.751776,-73.976848,Subway Station,Manhattan
2147,Transit Wireless,40.755983,-73.986229,Subway Station,Manhattan
2148,Transit Wireless,40.755477,-73.987691,Subway Station,Manhattan
2149,Transit Wireless,40.754672,-73.986754,Subway Station,Manhattan
2150,Transit Wireless,40.75529,-73.987495,Subway Station,Manhattan
2151,Transit Wireless,40.752769,-73.979189,Subway Station,Manhattan
2152,Transit Wireless,40.754203,-73.942836,Subway Station,Queens
2153,Transit Wireless,40.742626,-73.953581,Subway Station,Queens
2154,Transit Wireless,40.742216,-73.948916,Subway Station,Queens
2155,Transit Wireless,40.747846,-73.946,Subway Station,Queens
2156,Transit Wireless,40.746554,-73.943832,Subway Station,Queens
2157,Transit Wireless,40.744065,-73.949724,Subway Station,Queens
2158,Transit Wireless,40.749669,-73.898453,Subway Station,Queens
2159,Transit Wireless,40.733106,-73.869229,Subway Station,Queens
2160,Transit Wireless,40.756312,-73.913333,Subway Station,Queens
2161,Transit Wireless,40.752885,-73.906006,Subway Station,Queens
2162,Transit Wireless,40.742454,-73.882017,Subway Station,Queens
2163,Transit Wireless,40.709179,-73.820574,Subway Station,Queens
2164,Transit Wireless,40.721691,-73.844521,Subway Station,Queens
2165,Transit Wireless,40.70546,-73.810708,Subway Station,Queens
2166,Transit Wireless,40.702147,-73.801109,Subway Station,Queens
2167,Transit Wireless,40.712646,-73.783817,Subway Station,Queens
2168,Transit Wireless,40.737015,-73.877223,Subway Station,Queens
